store,title,review,rating,date,bank_name
Apple,Ø¹Ø·Ù„ Ù�Ù†ÙŠ,"Ø®Ø¯Ù…Ø© ÙˆÙŠØ³ØªØ± ÙŠÙˆÙ†ÙŠÙˆÙ† ØºÙŠØ± Ø´ØºØ§Ù„Ø©.. Ø§Ù„Ø¨Ø±Ù†Ø§Ù…Ø¬ ÙŠØ­ØªØ§Ø¬Ù„Ù‡ ÙˆÙ‚Øª Ù„Ø­Ø¯ Ù…Ø§ ÙŠÙ�ØªØ­. 
Ø±Ø¬Ø¹ÙˆØ§ Ø§Ù„Ø¨Ø±Ù†Ø§Ù…Ø¬ Ø§Ù„Ù‚Ø¯ÙŠÙ… .. Ø´ÙƒÙ„ÙŠØ§ Ø§Ù„Ø¬Ø¯ÙŠØ¯ Ø§Ø­Ù„Ù‰ ÙˆØ§Ù�Ø¶Ù„ Ø¨Ø³ Ø¹Ù…Ù„ÙŠØ§Ù‹ ØµÙ�Ø±.",,2022-12-01T00:09:45-07:00,Bank Dhofar
Apple,Super,"Application now is super wow, way better the Bank Muscat and Sohar applications. Keep it upğŸ‘�",,2022-11-28T02:08:37-07:00,Bank Dhofar
Apple,Ù„Ø§ ÙŠØ¹Ù…Ù„,Ø§Ù„Ø¨Ø±Ù†Ø§Ù…Ø¬ Ù�ÙŠÙ‡ ØªØ¹Ù„ÙŠÙ‚ ÙˆÙ„Ø§ ÙŠÙ�ØªØ­,,2022-11-23T04:04:47-07:00,Bank Dhofar
Apple,The program is not working,The program is not working,,2022-11-23T01:49:25-07:00,Bank Dhofar
Apple,Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ù…Ø¹Ø·Ù„,"Ù…Ù† Ø§Ù„Ø§Ù…Ø³ ÙˆØ§Ù„ØªØ·Ø¨ÙŠÙ‚ Ù„Ø§ÙŠØ¹Ù…Ù„ ÙˆØ¹Ù†Ø¯ÙŠ Ø¨Ø¹Ø¶ Ø§Ù„Ø§Ø¹Ù…Ø§Ù„ Ø§Ù„Ø¨Ù†ÙƒÙŠØ© Ø¨ØµÙ�Ø© Ø¹Ø§Ø¬Ù„Ø©ØŒ Ù‡Ù„ Ø³Ù†Ø¹ÙˆØ¯ Ù„Ù…ÙƒØ§Ø¦Ù† Ø§Ù„Ø³Ø­Ø¨ ÙˆØ§Ù„Ø§ÙŠØ¯Ø§Ø¹ Ø¨ÙƒØ«Ø±Ø© .

Ø§Ø±Ø¬Ùˆ Ø§ØµÙ„Ø§Ø­ Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ø§Ù„Ø§Ù† Ù�ØªØ±Ø© Ø±ÙˆØ§ØªØ¨ ÙˆÙƒØ«ÙŠØ± Ù…Ù† Ø§Ù„Ù…Ø¹Ø§Ù…Ù„Ø§Øª ØªÙ†Ø¬Ø² Ø¨ÙˆØ§Ø³Ø·Ø© Ø§Ù„ØªØ·Ø¨ÙŠÙ‚.",,2022-11-23T01:08:46-07:00,Bank Dhofar
Apple,Ø¹Ø·Ù„ Ù�Ù†ÙŠ,Ø§Ù„Ø¨Ø±Ù†Ø§Ù…Ø¬ Ø®Ø±Ø¨Ø§Ù† ğŸ‘�ğŸ�»ğŸ‘�ğŸ�»ğŸ‘�ğŸ�»ğŸ‘�ğŸ�»,,2022-11-22T22:15:23-07:00,Bank Dhofar
Google,,"Need to option Transfer to Nepal. Option not Available like, India, pakistan and Bangladesh.",5.0,2025-08-14,Bank Dhofar
Google,,جميل جداً,5.0,2025-08-04,Bank Dhofar
Google,,worst application.,2.0,2025-07-23,Bank Dhofar
Google,,This app is not working for me I get a message that the SIM number is not correct But messages are also coming to the same number,5.0,2025-07-21,Bank Dhofar
Google,,My favourite bank Dhofar,5.0,2025-07-17,Bank Dhofar
Google,,Very poor user can't open need IT skill for use this app,1.0,2025-07-12,Bank Dhofar
Google,,excellent ...,5.0,2025-07-09,Bank Dhofar
Google,,good pyments,5.0,2025-07-04,Bank Dhofar
Google,,بعد التحديث الجديد عند إضافة اي بطاقة لخدمة samsung pay يتعطل البرنامج,3.0,2025-07-03,Bank Dhofar
Google,,good service best in oman,5.0,2025-06-30,Bank Dhofar
Google,,Very slow app,4.0,2025-06-30,Bank Dhofar
Google,,just amazing 🤩,5.0,2025-06-25,Bank Dhofar
Google,,good and fast service bank dhofar,5.0,2025-06-17,Bank Dhofar
Google,,👍,5.0,2025-06-16,Bank Dhofar
Google,,Best app and easy to use,5.0,2025-06-14,Bank Dhofar
Google,,good,5.0,2025-06-09,Bank Dhofar
Google,,don't use this app,1.0,2025-06-07,Bank Dhofar
Google,,awesome,5.0,2025-05-29,Bank Dhofar
Google,,worst app ever..!😡,1.0,2025-05-28,Bank Dhofar
Google,,nice,5.0,2025-05-27,Bank Dhofar
Google,,way this app no open i don't no,5.0,2025-05-24,Bank Dhofar
Google,,good service,5.0,2025-05-21,Bank Dhofar
Google,,Good app,5.0,2025-05-15,Bank Dhofar
Google,,App doesn't work in Huawei and honor mobile,1.0,2025-05-15,Bank Dhofar
Google,,زبردست سروس,5.0,2025-04-29,Bank Dhofar
Google,,Good,5.0,2025-04-27,Bank Dhofar
Google,,decent,4.0,2025-04-21,Bank Dhofar
Google,,Nice app dhofar Bank system,5.0,2025-04-19,Bank Dhofar
Google,,nice application,5.0,2025-04-18,Bank Dhofar
Google,,good service,5.0,2025-04-08,Bank Dhofar
Google,,What the hell how i login????,1.0,2025-03-27,Bank Dhofar
Google,,متى بتربطوا حساب الاب بالاطفال في البرنامج؟,3.0,2025-03-26,Bank Dhofar
Google,,"very nice apps Thanks, bankDhofar",5.0,2025-03-23,Bank Dhofar
Google,,great full,5.0,2025-03-23,Bank Dhofar
Google,,Vary bad system 2 time i get payment via mobile number payment but after sometime the money reverse to sender account 😔,1.0,2025-03-19,Bank Dhofar
Google,,fully worthless not working properly not fixing issue also,1.0,2025-03-17,Bank Dhofar
Google,,Good,5.0,2025-03-16,Bank Dhofar
Google,,very good,5.0,2025-03-16,Bank Dhofar
Google,,"Poor Application. NOT User friendly. Needs skilled IT team having experience in Banking sector. Quality Assurence also required. Sorry... for describing Facts, being an IT professional.",1.0,2025-03-10,Bank Dhofar
Google,,very good,5.0,2025-03-10,Bank Dhofar
Google,,good service,3.0,2025-03-08,Bank Dhofar
Google,,Good,5.0,2025-03-06,Bank Dhofar
Google,,"Annoying applications before accept my used login but now it's not working without change anything,",1.0,2025-03-06,Bank Dhofar
Google,,Ghatya,1.0,2025-03-03,Bank Dhofar
Google,,Cant acctivie my mobile banking despite having my simcard with the regested number inserted.. Its so annoying,1.0,2025-03-01,Bank Dhofar
Google,,Worst app last 30 days not working not scany my not open number wallet ugly app,1.0,2025-02-25,Bank Dhofar
Google,,Not easy one,1.0,2025-02-13,Bank Dhofar
Google,,Not working in my phone prat prat when I register as a new user screen on off,1.0,2025-02-12,Bank Dhofar
Google,,very very good,5.0,2025-02-12,Bank Dhofar
Google,,Good,5.0,2025-02-11,Bank Dhofar
Google,,Money not received for my India account.... Arjently cash no one need,1.0,2025-02-08,Bank Dhofar
Google,,Good experiance,5.0,2025-02-07,Bank Dhofar
Google,,I can open new account but mobile payment off why this is not good. I need urgently,1.0,2025-02-03,Bank Dhofar
Google,,Don't work,1.0,2025-01-25,Bank Dhofar
Google,,Very good,5.0,2025-01-22,Bank Dhofar
Google,,Good,1.0,2025-01-21,Bank Dhofar
Google,,Good g,5.0,2025-01-20,Bank Dhofar
Google,,pour network,1.0,2025-01-19,Bank Dhofar
Google,,Very much useful and user friendly app,5.0,2025-01-13,Bank Dhofar
Google,,Niche,5.0,2025-01-02,Bank Dhofar
Google,,Nice 👍,5.0,2024-12-10,Bank Dhofar
Google,,I have more problem to login in my new device. It's too much problem to opn it,1.0,2024-12-08,Bank Dhofar
Google,,Its to much exclusive. This application is good for Indian residents. Not for Pakistanis 🥹,5.0,2024-12-06,Bank Dhofar
Google,,This app not open.Rooted device can't launch app.,1.0,2024-12-02,Bank Dhofar
Google,,Nic,5.0,2024-11-29,Bank Dhofar
Google,,Bank bhofar team app not working and no login pls bugs fix,5.0,2024-11-21,Bank Dhofar
Google,,Good,5.0,2024-11-20,Bank Dhofar
Google,,Nice,5.0,2024-11-17,Bank Dhofar
Google,,That's great application,5.0,2024-11-12,Bank Dhofar
Google,,Good work,5.0,2024-11-12,Bank Dhofar
Google,,"Good app, very useful,",5.0,2024-11-09,Bank Dhofar
Google,,not working 10/23/24 edit working 10/28/24 thank you dhofar team,5.0,2024-10-28,Bank Dhofar
Google,,Whay not open my dibays,1.0,2024-10-23,Bank Dhofar
Google,,nice,5.0,2024-10-23,Bank Dhofar
Google,,Happy,5.0,2024-10-17,Bank Dhofar
Google,,Need mobil app,2.0,2024-10-13,Bank Dhofar
Google,,Not send to money mobile number to mobile number,1.0,2024-10-07,Bank Dhofar
Google,,Graet,5.0,2024-10-07,Bank Dhofar
Google,,Nice,5.0,2024-10-04,Bank Dhofar
Google,,I download Bank Dhofar mobile bank can't register. It's difficult to register,3.0,2024-10-03,Bank Dhofar
Google,,Nice,5.0,2024-09-27,Bank Dhofar
Google,,App design and functioning have improved immensely since the last time I used it.,4.0,2024-09-25,Bank Dhofar
Google,,Too much problem in using dhofar pay,2.0,2024-09-24,Bank Dhofar
Google,,Awesome,5.0,2024-09-19,Bank Dhofar
Google,,Need to add transfer by phone number to other bank,5.0,2024-09-13,Bank Dhofar
Google,,Great and Excellent 👌,5.0,2024-09-10,Bank Dhofar
Google,,I have a problem for sending money to India whenever I will try it's showing transfer to this beneficiary is not allowed. several time I will complain on customers care number and email more time but no response.after a long time now it's working.thanking you,5.0,2024-09-01,Bank Dhofar
Google,,من اسوأ برامج البنوك the worst banking app,1.0,2024-08-22,Bank Dhofar
Google,,Good,5.0,2024-08-20,Bank Dhofar
Google,,برنامج ممتاز يسهل الامور ويخلي الحياة سهلة,5.0,2024-08-13,Bank Dhofar
Google,,Good,5.0,2024-08-11,Bank Dhofar
Google,,Very nice Mobile banking app,5.0,2024-07-29,Bank Dhofar
Google,,Good 👍,5.0,2024-07-28,Bank Dhofar
Google,,"Apps is easy to use & stable, never faced error while using it.",5.0,2024-07-27,Bank Dhofar
Google,,💸,5.0,2024-07-26,Bank Dhofar
Google,,very good app 👍,5.0,2024-07-19,Bank Dhofar
Google,,Good,5.0,2024-07-10,Bank Dhofar
Google,,Not easy the app,5.0,2024-07-06,Bank Dhofar
Google,,Ok,3.0,2024-06-14,Bank Dhofar
Google,,Very helpful bank dhofar,5.0,2024-06-05,Bank Dhofar
Apple,Bug,The app log in and then log out in the next 10 seconds. I don't know what the problem is. show the session expired,,2025-08-09T00:56:16-07:00,Bank Muscat
Apple,ØªØ­Ø¯ÙŠØ« ØªØ­ÙˆÙŠÙ„,ØºÙŠØ± Ø¬ÙŠØ¯ Ø§Ø¨Ø¯Ø§Ù‹ Ø§ØªÙ…Ù†Ù‰ ÙŠØ±Ø¬Ø¹ Ø§Ù„ØªØ­ÙˆÙŠÙ„ Ø§Ù„Ù„ÙŠ Ù‚Ø¨Ù„,,2025-07-25T15:47:25-07:00,Bank Muscat
Apple,I am bank muscat new moblie registration I am forget user Iâ€™d and password please help me,I am bank muscat new moblie registration I am forget user Id and password please help me,,2025-07-21T06:51:09-07:00,Bank Muscat
Apple,App crashing once again,"After the new update the app keeps crashing. Everytime I go to any other page onceâ€™s logged in, it abruptly crashes the app. Please fix this",,2025-07-08T07:52:03-07:00,Bank Muscat
Apple,ØªØ­ÙˆÙŠÙ„ Ø§Ù„Ø±ØµÙŠØ¯ Ø¹Ø¨Ø± Ø§Ù„Ù‡Ø§ØªÙ� Ø§Ù„Ù†Ù‚Ø§Ù„,Ø§ØªÙ…Ù†Ù‰  Ø§Ø¶Ø§Ù�Ø© Ù…ÙŠØ²Ø© Ø§Ø®Ù�Ø§Ø¡ Ø§Ù„Ø±ØµÙŠØ¯ Ø§Ù„Ù…ØªÙˆÙ�Ø±   Ø¹Ù†Ø¯ Ø§Ù„Ù‚ÙŠØ§Ù… Ø¨Ø¹Ù…Ù„ÙŠØ© ØªØ­ÙˆÙŠÙ„ Ø§Ù„Ø±ØµÙŠØ¯ Ø¹Ø¨Ø± Ø§Ù„Ù‡Ø§ØªÙ� Ø§Ù„Ù†Ù‚Ø§Ù„,,2025-07-06T08:15:04-07:00,Bank Muscat
Apple,Last Update,"Since the last update the app doesnâ€™t work as normal as before, it keeps logging out automatically with a message saying â€œsession time outâ€�",,2025-07-05T07:13:27-07:00,Bank Muscat
Apple,"Works less, crashes more","3 days out of 7 days in a week, this app is either down or crashes every minute. Keep logging in 10 times to do one transaction. Everything that can go wrong in an app is displayed here. Poor poor banking standards.",,2025-07-01T05:54:23-07:00,Bank Muscat
Apple,Ø§Ø¸Ù‡Ø§Ø± Ø§Ø³Ù… Ø§Ù„Ø´Ø®Øµ ÙƒØ§Ù…Ù„ Ø§Ù„Ù…Ø±Ø§Ø¯ ØªØ­ÙˆÙŠÙ„ Ù„Ù‡ Ø§Ù„Ù…Ø¨Ø§Ù„Øº,Ù†Ø±ÙŠØ¯ Ø§Ø¸Ù‡Ø§Ø± Ø§Ø³Ù… Ø§Ù„Ø´Ø®Øµ ÙƒØ§Ù…Ù„ Ø§Ù„Ù…Ø±Ø§Ø¯ Ø§Ù„ØªØ­ÙˆÙŠÙ„ Ù„Ù‡ Ø¹Ù† Ø·Ø±ÙŠÙ‚ Ø±Ù‚Ù… Ø§Ù„Ù‡Ø§ØªÙ� .. Ù…Ø§ Ù†Ø±ÙŠØ¯ Ø­Ø±Ù�ÙŠÙ† ÙˆÙ†Ø¬ÙˆÙ… ******,,2025-06-25T03:26:01-07:00,Bank Muscat
Apple,Test the app before launching,The app keeps on crushing all the time even while logging in whether with password or Face ID. Itâ€™s genuinely tiring I canâ€™t keep up with this!!! Itâ€™s been weeks!!!!!,,2025-06-10T12:46:06-07:00,Bank Muscat
Apple,Ø§Ù†Ø§ ÙˆØ§Ø¬Ø¯ Ù…Ø³ØªØ§Ø¡ Ù…Ù† Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ùˆ Ù…Ø´Ø§ÙƒÙ„Ù‡,Ø¨Ø¯Ù„Øª ØªÙ„Ù�ÙˆÙ†ÙŠ Ù„ ØªÙ„Ù�ÙˆÙ† Ø«Ø§Ù†ÙŠ Ù†Ù�Ø³ Ø§Ù„Ø§ÙŠÙƒÙ„Ø§ÙˆØ¯ Ùˆ Ù†Ù�Ø³ ÙƒÙ„ Ø´ÙŠ Ù„Ù…Ø§ Ø¬ÙŠØª Ø§Ø³ÙˆÙŠ ØªØ³Ø¬ÙŠÙ„ Ø¯Ø®ÙˆÙ„ ÙŠØ·Ù„Ø¹ Ù„ÙŠ Ø§Ù„Ù†Ø¸Ø§Ù… ØªØ­Øª Ø§Ù„ØµÙŠØ§Ù†Ø© Ùˆ Ù„Ù„Ø¹Ù„Ù… Ù‡Ø§Ù„ÙƒÙ„Ø§Ù… Ù…Ø± Ø¹Ù„ÙŠÙ‡ Ø´Ù‡Ø±ÙŠÙ†  Ù„ÙŠØ´ Ù‡Ø°Ø§ ÙƒÙ„Ù‡ ÙŠØ¹Ù†ÙŠ ÙŠØ§Ø±ÙŠØª Ø­Ø¯ ÙŠÙ�Ù‡Ù…Ù†ÙŠ,,2025-06-03T21:51:16-07:00,Bank Muscat
Apple,The app is very week,Sometimes not working,,2025-05-30T03:53:22-07:00,Bank Muscat
Apple,Updating app,"Very bad in receiving data for updates, more over updates are very frequent, and no notice for any improvements !!

Bank Muscat you need to hire better employees!!",,2025-05-25T00:39:33-07:00,Bank Muscat
Apple,Problem,Canâ€™t download,,2025-05-24T18:38:18-07:00,Bank Muscat
Apple,Bank muscat,Good,,2025-05-24T13:41:58-07:00,Bank Muscat
Apple,Ø§Ù„ÙˆØ§Ø¯ÙŠ Ø§Ù„ÙƒØ¨ÙŠØ±,Ù…Ø³Ø¬Ø¯ Ø§Ù„ÙƒÙˆÙŠØªÙŠ,,2025-05-24T13:41:37-07:00,Bank Muscat
Apple,Very slow,Bad service and slow,,2025-05-23T05:36:13-07:00,Bank Muscat
Apple,E-mandate,"There is no option to create a new E-mandate in M-banking , pls do the needful to provide it.",,2025-05-22T18:54:28-07:00,Bank Muscat
Apple,Ø¹Ø·Ù„ Ù„ÙˆØ­Ø© Ø§Ù„Ù…Ù�Ø§ØªÙŠØ­ (ÙƒØªØ§Ø¨Ø© Ø§Ù„Ù†Ù‚Ø·Ø©),Ø§Ù„Ø¨Ø±Ù†Ø§Ù…Ø¬ Ø¬ÙŠØ¯ Ø¬Ø¯Ù‹Ø§ ÙˆÙ„ÙƒÙ† Ø§Ø¹Ø§Ù†ÙŠ Ù…Ù† Ù…Ø´ÙƒÙ„Ø© ÙƒØªØ§Ø¨Ø© Ø§Ù„Ù�Ø§ØµÙ„Ø© Ù„Ø§ØªØ¸Ù‡Ø± Ù…Ø¹ÙŠ ÙˆØ­Ø§ÙˆÙ„Øª Ø§Ù„ØªÙˆØ§ØµÙ„ Ø§ÙƒØ«Ø± Ù…Ù† Ù…Ø±Ø© Ù…Ø¹ Ù…Ø±ÙƒØ² Ø§Ù„Ø§ØªØµØ§Ù„Ø§Øª ÙˆØ§ÙŠØ¶Ù‹Ø§ Ø§Ù„Ù…ÙˆØ¸Ù�ÙŠÙ† Ù�ÙŠ Ø§Ù„Ù�Ø±ÙˆØ¹ ÙˆÙ„ÙƒÙ† Ù„Ø§ Ø¬Ø¯ÙˆÙ‰,,2025-05-20T03:20:37-07:00,Bank Muscat
Apple,Update,First time seeing an app that doesnâ€™t want to update. Click update and it doesnâ€™t move a mm,,2025-05-19T11:24:12-07:00,Bank Muscat
Apple,ØŸØŸØŸØŸ,Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ù…Ø¹Ù„Ù‚ØŒØŒØŒ Ù…Ø§ Ø§Ø³ØªØ£Ù†Ù� Ø§Ù„ØªØ±Ù‚ÙŠÙ‡!!!,,2025-05-18T12:07:49-07:00,Bank Muscat
Apple,App login trouble,"Kindly fix the issue of device registration again again and again!!! I had to re-register my device at least 50 times!! After every few days, a prompt says â€œ LOOKS LIKE YOU ARE LOGGING IN FROM A NEW DEVICE!!!â€� . I was asked to logout from all logged in devices for iCloud, which I did. Still, the same issue!!! No solution!!!",,2025-05-04T07:18:38-07:00,Bank Muscat
Apple,Ø§Ø³ÙˆÙ‰ Ø¨Ù†Ùƒ Ù�Ø¹Ù…Ø§Ù†,Ø§Ø³ÙˆÙ‰ Ø¨Ù†Ùƒ Ù�Ø¹Ù…Ø§Ù†,,2025-05-02T12:52:18-07:00,Bank Muscat
Apple,Ø§Ù„ØªØ­Ø¯ÙŠØ« Ø§Ù„Ø§Ø®ÙŠØ± Ù�ÙŠÙ‡ Ù…Ø´Ø§ÙƒÙ„,Ù…Ø´Ø§ÙƒÙ„ Ù�ÙŠ Ø§Ù„Ø¯Ø®ÙˆÙ„,,2025-05-01T00:06:13-07:00,Bank Muscat
Apple,Canâ€™t add beneficiary,I couldnâ€™t add .,,2025-04-30T15:44:50-07:00,Bank Muscat
Apple,Transferring money,"After the last update . Transferring terms and conditions are too bad that you cannot transfer money more than 500 and the registration of account takes 24 our hour . I donâ€™t know why they made it too complicated. Other banks are advancing and developing, while Bank Muscat is regressing.",,2025-04-28T23:29:01-07:00,Bank Muscat
Apple,Omar Alkiyumi,"Perfect features , the best bank app",,2025-04-25T09:49:30-07:00,Bank Muscat
Apple,wouldnâ€™t recommend,"worst bank ever
terrible service and long waiting times for transactions and services are down too frequently for long times",,2025-04-23T15:44:10-07:00,Bank Muscat
Apple,Ù…Ù…ØªØ§Ø²,Ø¨Ø±Ù†Ø§Ù…Ø¬ Ù�Ù†Ø§Ù†,,2025-04-20T21:56:46-07:00,Bank Muscat
Apple,Worst app ever,"I've been having trouble signing in for more than 7 years! Every time I call, they send instructions that are not affective. Even app developers don't understand the issues going on the app.",,2025-04-01T11:15:45-07:00,Bank Muscat
Apple,False devise recognition,"With the latest update, the phone is recognised as new device and have to register again which not true",,2025-03-22T15:28:03-07:00,Bank Muscat
Apple,Account is disconnected from app on daily basis,"On daily basis, my account gets disconnected from app and then I need to register my bank card again. This is very annoying and not convenient!!!!",,2025-03-22T12:56:41-07:00,Bank Muscat
Apple,Transfer txn,"With all due respect to the Bank Muscat staff, especially the development department, I suggest that you cancel the feature that prevents transfers of more than 500 riyals during the first 24 hours when adding a new user account. This feature has nothing to do with security or protection. When you add the account, you can know and verify the beneficiaryâ€™s account name and account number. I apologize for taking too long and I hope that the matter will be looked into in the public interest. Thank you.",,2025-03-21T23:31:26-07:00,Bank Muscat
Apple,Ù„Ø§ Ø¨Ø£Ø³,Ok,,2025-03-21T18:39:40-07:00,Bank Muscat
Apple,Ø³Ø§Ø¹Ø© ÙƒØ§Ù…Ù„Ø© Ù„ØªØ³Ø¬ÙŠÙ„ Ù…Ø³ØªÙ�ÙŠØ¯ Ø¬Ø¯ÙŠØ¯!!,Ù…Ø§ ÙˆØ§Ø¶Ø­ ÙˆÙŠØ´ ÙŠÙ�ÙƒØ±ÙˆØ§ Ø§Ù„Ù…Ø·ÙˆØ±ÙŠÙ† Ù„Ù…Ø§ Ù‚Ø±Ø±ÙˆØ§ ÙŠØ±Ø¬Ø¹ÙˆØ§ Ù„Ù„Ø®Ù„Ù� ÙˆÙŠØ²ÙŠØ¯ÙˆØ§ Ù…Ø¯Ø© ØªØ³Ø¬ÙŠÙ„ Ø§Ù„Ù…Ø³ØªÙ�ÙŠØ¯ Ø¥Ù„Ù‰ Ø³Ø§Ø¹Ø© ÙƒØ§Ù…Ù„Ø© Ù…Ø¹ ØªÙ‚Ù„ÙŠÙ„ Ø§Ù„Ù…Ø¨Ø§Ù„Øº Ø§Ù„Ù…Ù…ÙƒÙ† ØªØ­ÙˆÙŠÙ„Ù‡Ø§ Ù�ÙŠ Ø§Ù„ÙŠÙˆÙ… Ø§Ù„Ø£ÙˆÙ„ !!!! Ù‚Ø§ØµØ¯ÙŠÙ† ØªØµØ¹Ø¨ÙˆØ§ Ø­ÙŠØ§Ø© Ø§Ù„Ù†Ø§Ø³ØŸ!,,2025-03-20T23:49:47-07:00,Bank Muscat
Apple,Ø¨Ù†Ùƒ Ù…Ø³Ù‚Ø· Ø¨ÙƒÙŠØ±Ù‡ Ù…Ø§ Ø¹Ø§Ø±Ù�ÙŠÙ† ÙŠØ¶Ø¨Ø·ÙˆØ§ ØªØ·Ø¨ÙŠÙ‚ØŸ,"ÙŠØ¹Ù†ÙŠ Ø­Ø±Ù�ÙŠØ§ ÙƒÙ„ ÙŠÙˆÙ… Ø§Ù�ØªØ­ Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ ÙŠÙƒØªØ¨ Ù„ÙŠ Ø§Ù† Ø§Ù„Ù‡Ø§ØªÙ� Ø¬Ø¯ÙŠØ¯ ÙˆÙ„Ø§Ø²Ù… Ø§Ø³Ø¬Ù„Ù‡ ÙƒÙ„ Ù…Ø±Ù‡ 
Ø§Ù„Ø­ÙŠÙ† Ø§ÙƒØ«Ø± Ù…Ù† Ø³Ù†Ù‡ Ù†Ù�Ø³ Ø§Ù„Ù…Ø´ÙƒÙ„Ù‡ Ùˆ Ù„Ø§ ÙˆØ§Ø­Ø¯ Ù…Ù† Ø§Ù„Ø¯Ø¹Ù… Ø§Ù„Ù�Ù†ÙŠ Ø¹Ø±Ù� ÙŠØ­Ù„ Ù‡Ø§Ù„Ù…Ø´ÙƒÙ„Ù‡ ØªÙˆØ§ØµÙ„Øª Ø§ÙƒØ«Ø± Ù…Ù† Ù¡Ù  Ø§Ø´Ø®Ø§Øµ Ùˆ Ù…Ø§Ù�ÙŠ Ø­Ù„ÙˆÙ„â€¦.",,2025-03-18T02:05:03-07:00,Bank Muscat
Apple,Ù…Ø´ÙƒÙ„Ù‡ Ù�ÙŠ Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ ÙˆÙ„Ø§ÙŠÙˆØ¬Ø¯ Ø­Ù„ Ø§Ù„Ù‰ Ø§Ù„Ø§Ù†,ÙˆØ§Ø¬Ù‡Øª Ù…Ø´ÙƒÙ„Ù‡ ÙˆÙ‡ÙŠ Ø§Ù† Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ ÙƒÙ„ Ù…Ø§ Ø§Ø¯Ø®Ù„Ù‡ ÙŠØ·Ù„Ø¨ ØªØ³Ø¬ÙŠÙ„ Ù‡Ø§ØªÙ� Ø¬Ø¯ÙŠØ¯ Ø¨Ø§Ù„Ø±ØºÙ… Ø§Ù†ÙŠ Ø§Ø³ØªØ®Ø¯Ù… Ø§Ù„ØªØ·Ø¨ÙŠÙ‚ Ù�ÙŠ Ù‡Ø§ØªÙ� ÙˆØ§Ø­Ø¯ Ù�Ù‚Ø· ÙˆØªÙ… Ù…Ø³Ø­Ù‡ Ù… Ù�ØªØ±Ù‡ Ø·ÙˆÙŠÙ„Ù‡ Ù…Ù† Ø§Ù„Ù‡Ø§ØªÙ� Ø§Ù„Ø§Ø®Ø± ØªÙˆØ§ØµÙ„Øª Ù…Ø¹ Ø§Ù„Ø¨Ù†Ùƒ Ø®Ø¨Ø±ÙˆÙ†ÙŠ Ù�ÙŠ Ù‡ÙˆØ§ØªÙ� Ø§Ù„Ø§ÙŠÙ�ÙˆÙ† Ù�Ù‚Ø· ØªÙˆØ§Ø¬Ù‡ Ù‡Ø°ÙŠ Ø§Ù„Ù…Ø´ÙƒÙ„Ù‡ ÙˆØ§Ù„Ø­Ù„ Ø§Ù†Ùƒ ØªØºÙŠØ± Ø§ÙƒÙ„Ø§ÙˆØ¯ Ø§Ø®Ø±!! Ù…Ù…ÙƒÙ† Ø­Ù„ Ù„Ù‡Ø°Ù‡ Ø§Ù„Ù…Ø´ÙƒÙ„Ù‡,,2025-03-15T03:21:34-07:00,Bank Muscat
Apple,Very buggy,"Seems like the app was released without much testing. It keeps crashes every time you login or try to make a transaction. Initially I thought it is just my phone issue but later talking to my friends, I realized all are facing the same. Always gets logged out for no reason. Sigh.",,2025-03-15T02:43:44-07:00,Bank Muscat
Apple,Ø³Ø±Ø¹Ø© Ø§Ù„Ø¨Ø±Ù†Ø§Ù…Ø¬,Ø§Ø®ÙŠØ±Ø§Ù‹ Ù‚Ø±Ø±ØªÙˆØ§ ØªØ¹Ø¯Ù„ÙˆØ§ Ø§Ù„Ø¨Ø±Ù†Ø§Ù…Ø¬ ØµØ§Ø± Ø§Ø³Ø±Ø¹ ÙˆØ§ÙˆØ¶Ø­ ÙˆØ§ØªÙ…Ù†Ù‰ ØªØªØ·ÙˆØ±ÙˆØ§ Ø¯Ø§ÙŠÙ…Ø§ ÙŠØ¹Ù†ÙŠ ÙˆÙ…Ø§ ØªØ·Ø¨Ù‚ÙˆØ§,,2025-03-12T07:40:50-07:00,Bank Muscat
Apple,Problem!,"When I try to transfer money to someone using their phone number, I cannot find the option for this service. Only the account number field is required, and the mobile number payment option is not available. What is the issue?",,2025-03-08T03:36:41-07:00,Bank Muscat
